Día,Hora,Total,Aplicativo,Marca,SEDE,Estado,Hora.1,Minuto,MA,Fecha
27,00/01/1900 12:33,0,DIDI,PITROIT PIZZA,ATE,ANULADO,12,33,10/2024,27/10/2024 12:33
27,00/01/1900 11:18,"12,33",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,11,18,10/2024,27/10/2024 11:18
27,00/01/1900 8:59,0,DIDI,POLLO SALVADOR,ATE,ANULADO,8,59,10/2024,27/10/2024 8:59
27,00/01/1900 13:28,"22,01",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,13,28,10/2024,27/10/2024 13:28
28,00/01/1900 13:17,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,17,10/2024,28/10/2024 13:17
27,00/01/1900 17:16,"26,83",DIDI,MAMA ROSITA,AVIACION,ACEPTADO,17,16,10/2024,27/10/2024 17:16
27,00/01/1900 22:04,"8,97",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,22,4,10/2024,27/10/2024 22:04
28,00/01/1900 12:39,6,DIDI,CARRITO SANGUCHERO,LINCE,ACEPTADO,12,39,10/2024,28/10/2024 12:39
27,00/01/1900 19:21,"15,25",DIDI,PASTI PASTA,ATE,ACEPTADO,19,21,10/2024,27/10/2024 19:21
27,00/01/1900 20:42,"3,98",DIDI,LA MECHE,MAGDALENA,ACEPTADO,20,42,10/2024,27/10/2024 20:42
27,00/01/1900 18:25,"17,48",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,18,25,10/2024,27/10/2024 18:25
27,00/01/1900 22:06,"7,5",DIDI,WILL & BILL,LINCE,ACEPTADO,22,6,10/2024,27/10/2024 22:06
27,00/01/1900 10:12,"5,95",DIDI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,10,12,10/2024,27/10/2024 10:12
27,00/01/1900 12:34,63,DIDI,PASTI PASTA,MIRAFLORES,ACEPTADO,12,34,10/2024,27/10/2024 12:34
27,00/01/1900 21:56,"5,67",DIDI,RICKY RINCON,AVIACION,ACEPTADO,21,56,10/2024,27/10/2024 21:56
27,00/01/1900 17:47,"18,15",DIDI,LA MILANGA,MAGDALENA,ACEPTADO,17,47,10/2024,27/10/2024 17:47
28,00/01/1900 12:17,"5,67",DIDI,RICKY RINCON,LINCE,ACEPTADO,12,17,10/2024,28/10/2024 12:17
27,00/01/1900 11:33,"8,97",DIDI,CHIFA LATO,ATE,ACEPTADO,11,33,10/2024,27/10/2024 11:33
27,00/01/1900 15:48,"32,63",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,15,48,10/2024,27/10/2024 15:48
28,00/01/1900 14:37,"17,28",DIDI,CHIFA LATO,LOS OLIVOS,ACEPTADO,14,37,10/2024,28/10/2024 14:37
28,00/01/1900 18:48,"19,86",DIDI,CHIFA LATO,LOS OLIVOS,ACEPTADO,18,48,10/2024,28/10/2024 18:48
27,00/01/1900 16:34,"10,8",DIDI,CARRITO SANGUCHERO,MIRAFLORES,ACEPTADO,16,34,10/2024,27/10/2024 16:34
28,00/01/1900 15:51,"10,8",DIDI,MAMA ROSITA,MIRAFLORES,ACEPTADO,15,51,10/2024,28/10/2024 15:51
27,00/01/1900 20:50,0,DIDI,CHIFA LATO,LINCE,ANULADO,20,50,10/2024,27/10/2024 20:50
28,00/01/1900 14:17,"11,25",DIDI,MAMA ROSITA,MIRAFLORES,ACEPTADO,14,17,10/2024,28/10/2024 14:17
27,00/01/1900 22:24,"22,01",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,22,24,10/2024,27/10/2024 22:24
28,00/01/1900 12:15,"22,01",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,12,15,10/2024,28/10/2024 12:15
27,00/01/1900 14:40,"22,01",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,14,40,10/2024,27/10/2024 14:40
27,00/01/1900 20:07,"55,27",DIDI,CHIFA LIFA,ATE,ACEPTADO,20,7,10/2024,27/10/2024 20:07
27,00/01/1900 21:53,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,21,53,10/2024,27/10/2024 21:53
27,00/01/1900 20:19,"18,44",DIDI,CHIFA LATO,LINCE,ACEPTADO,20,19,10/2024,27/10/2024 20:19
27,00/01/1900 12:57,"12,33",DIDI,CHIFA LATO,ATE,ACEPTADO,12,57,10/2024,27/10/2024 12:57
27,00/01/1900 11:40,"17,98",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,11,40,10/2024,27/10/2024 11:40
27,00/01/1900 17:57,"12,84",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,17,57,10/2024,27/10/2024 17:57
27,00/01/1900 14:04,"22,01",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,14,4,10/2024,27/10/2024 14:04
28,00/01/1900 22:37,"30,53",DIDI,POLLO SALVADOR,MIRAFLORES,ACEPTADO,22,37,10/2024,28/10/2024 22:37
27,00/01/1900 16:22,"14,53",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,16,22,10/2024,27/10/2024 16:22
27,00/01/1900 12:48,"17,79",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,12,48,10/2024,27/10/2024 12:48
27,00/01/1900 11:41,"30,5",DIDI,PASTI PASTA,MAGDALENA,ACEPTADO,11,41,10/2024,27/10/2024 11:41
27,00/01/1900 16:24,"16,32",DIDI,LA MECHE,LOS OLIVOS,ACEPTADO,16,24,10/2024,27/10/2024 16:24
28,00/01/1900 8:31,"21,02",DIDI,SAM'S CHICKEN,LOS OLIVOS,ACEPTADO,8,31,10/2024,28/10/2024 8:31
27,00/01/1900 19:35,"22,01",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,19,35,10/2024,27/10/2024 19:35
28,00/01/1900 13:43,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,43,10/2024,28/10/2024 13:43
28,00/01/1900 9:52,0,DIDI,LA MATINA,MAGDALENA,ANULADO,9,52,10/2024,28/10/2024 9:52
28,00/01/1900 11:43,"6,21",DIDI,WILL & BILL,LOS OLIVOS,ACEPTADO,11,43,10/2024,28/10/2024 11:43
28,00/01/1900 13:08,"27,28",DIDI,MAMA ROSITA,AVIACION,ACEPTADO,13,8,10/2024,28/10/2024 13:08
27,00/01/1900 14:18,"17,28",DIDI,CHIFA LATO,LOS OLIVOS,ACEPTADO,14,18,10/2024,27/10/2024 14:18
28,00/01/1900 12:33,"28,52",DIDI,LA MECHE,MIRAFLORES,ACEPTADO,12,33,10/2024,28/10/2024 12:33
28,00/01/1900 14:06,"17,28",DIDI,CHIFA LATO,LINCE,ACEPTADO,14,6,10/2024,28/10/2024 14:06
27,00/01/1900 8:45,"23,65",DIDI,BRIOCHE,LOS OLIVOS,ACEPTADO,8,45,10/2024,27/10/2024 8:45
28,00/01/1900 22:47,"8,67",DIDI,JUJU,MAGDALENA,ACEPTADO,22,47,10/2024,28/10/2024 22:47
28,00/01/1900 13:34,"22,48",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,34,10/2024,28/10/2024 13:34
27,00/01/1900 21:39,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,21,39,10/2024,27/10/2024 21:39
27,00/01/1900 11:45,"4,5",DIDI,CARRITO SANGUCHERO,MIRAFLORES,ACEPTADO,11,45,10/2024,27/10/2024 11:45
27,00/01/1900 14:06,"16,14",DIDI,LA MECHE,LINCE,ACEPTADO,14,6,10/2024,27/10/2024 14:06
27,00/01/1900 21:20,"32,3",DIDI,LA MECHE,LOS OLIVOS,ACEPTADO,21,20,10/2024,27/10/2024 21:20
27,00/01/1900 19:42,"9,16",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,19,42,10/2024,27/10/2024 19:42
27,00/01/1900 10:59,"16,4",DIDI,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,10,59,10/2024,27/10/2024 10:59
28,00/01/1900 20:33,"18,29",DIDI,CHIFA LATO,LINCE,ACEPTADO,20,33,10/2024,28/10/2024 20:33
28,00/01/1900 19:36,"10,47",DIDI,ALITASTIC,MIRAFLORES,ACEPTADO,19,36,10/2024,28/10/2024 19:36
28,00/01/1900 12:48,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,12,48,10/2024,28/10/2024 12:48
27,00/01/1900 14:52,"24,01",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,14,52,10/2024,27/10/2024 14:52
28,00/01/1900 12:48,"8,97",DIDI,CHIFA LATO,AVIACION,ACEPTADO,12,48,10/2024,28/10/2024 12:48
28,00/01/1900 22:59,"12,33",DIDI,CHIFA LATO,LOS OLIVOS,ACEPTADO,22,59,10/2024,28/10/2024 22:59
28,00/01/1900 13:42,0,DIDI,ENTRE BROSTERS,LOS OLIVOS,ANULADO,13,42,10/2024,28/10/2024 13:42
27,00/01/1900 19:57,"20,73",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,19,57,10/2024,27/10/2024 19:57
28,00/01/1900 14:15,"36,56",DIDI,CHIFA LATO,LINCE,ACEPTADO,14,15,10/2024,28/10/2024 14:15
27,00/01/1900 14:32,"22,01",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,14,32,10/2024,27/10/2024 14:32
27,00/01/1900 12:52,0,DIDI,RICKY RINCON,LOS OLIVOS,ANULADO,12,52,10/2024,27/10/2024 12:52
27,00/01/1900 14:43,"2,84",DIDI,RICKY RINCON,MIRAFLORES,ACEPTADO,14,43,10/2024,27/10/2024 14:43
27,00/01/1900 17:03,"22,01",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,17,3,10/2024,27/10/2024 17:03
27,00/01/1900 21:47,"20,73",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,21,47,10/2024,27/10/2024 21:47
27,00/01/1900 15:49,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,15,49,10/2024,27/10/2024 15:49
27,00/01/1900 20:54,"12,33",DIDI,CHIFA LATO,LOS OLIVOS,ACEPTADO,20,54,10/2024,27/10/2024 20:54
28,00/01/1900 22:50,"17,28",DIDI,CHIFA LATO,LINCE,ACEPTADO,22,50,10/2024,28/10/2024 22:50
27,00/01/1900 19:45,"5,98",DIDI,LA MECHE,LOS OLIVOS,ACEPTADO,19,45,10/2024,27/10/2024 19:45
27,00/01/1900 21:53,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,21,53,10/2024,27/10/2024 21:53
27,00/01/1900 12:51,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,12,51,10/2024,27/10/2024 12:51
28,00/01/1900 10:34,"7,47",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,10,34,10/2024,28/10/2024 10:34
28,00/01/1900 14:55,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,14,55,10/2024,28/10/2024 14:55
27,00/01/1900 21:53,"17,28",DIDI,CHIFA LATO,LINCE,ACEPTADO,21,53,10/2024,27/10/2024 21:53
28,00/01/1900 13:40,"12,33",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,13,40,10/2024,28/10/2024 13:40
27,00/01/1900 17:43,"5,95",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,17,43,10/2024,27/10/2024 17:43
28,00/01/1900 19:18,"18,7",DIDI,PASTI PASTA,LOS OLIVOS,ACEPTADO,19,18,10/2024,28/10/2024 19:18
28,00/01/1900 14:16,"28,48",DIDI,MAMA ROSITA,MIRAFLORES,ACEPTADO,14,16,10/2024,28/10/2024 14:16
27,00/01/1900 12:41,"24,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,12,41,10/2024,27/10/2024 12:41
27,00/01/1900 22:59,"5,4",DIDI,CARRITO SANGUCHERO,MIRAFLORES,ACEPTADO,22,59,10/2024,27/10/2024 22:59
28,00/01/1900 22:30,"22,01",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,22,30,10/2024,28/10/2024 22:30
27,00/01/1900 21:28,"12,92",DIDI,LASAGNA FACTORY,LINCE,ACEPTADO,21,28,10/2024,27/10/2024 21:28
28,00/01/1900 21:42,"12,33",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,21,42,10/2024,28/10/2024 21:42
27,00/01/1900 14:51,"24,66",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,14,51,10/2024,27/10/2024 14:51
28,00/01/1900 13:03,"12,33",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,13,3,10/2024,28/10/2024 13:03
27,00/01/1900 11:29,"21,41",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,11,29,10/2024,27/10/2024 11:29
27,00/01/1900 14:11,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,14,11,10/2024,27/10/2024 14:11
28,00/01/1900 21:01,"6,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,21,1,10/2024,28/10/2024 21:01
28,00/01/1900 19:17,"35,7",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,19,17,10/2024,28/10/2024 19:17
27,00/01/1900 22:40,"31,8",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,22,40,10/2024,27/10/2024 22:40
28,00/01/1900 14:21,"31,7",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,14,21,10/2024,28/10/2024 14:21
28,00/01/1900 19:13,"25,8",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,19,13,10/2024,28/10/2024 19:13
28,00/01/1900 20:03,"24,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,20,3,10/2024,28/10/2024 20:03
28,00/01/1900 18:36,"5,94",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,18,36,10/2024,28/10/2024 18:36
28,00/01/1900 13:28,"19,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,28,10/2024,28/10/2024 13:28
28,00/01/1900 13:04,"6,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,4,10/2024,28/10/2024 13:04
28,00/01/1900 16:55,"6,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,16,55,10/2024,28/10/2024 16:55
28,00/01/1900 13:03,"19,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,3,10/2024,28/10/2024 13:03
28,00/01/1900 19:35,"19,8",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,19,35,10/2024,28/10/2024 19:35
28,00/01/1900 17:18,"19,8",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,17,18,10/2024,28/10/2024 17:18
28,00/01/1900 13:05,"19,7",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,5,10/2024,28/10/2024 13:05
28,00/01/1900 14:16,"15,8",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,14,16,10/2024,28/10/2024 14:16
28,00/01/1900 15:48,"9,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,15,48,10/2024,28/10/2024 15:48
28,00/01/1900 15:43,"9,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,15,43,10/2024,28/10/2024 15:43
28,00/01/1900 17:39,"6,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,17,39,10/2024,28/10/2024 17:39
28,00/01/1900 20:35,"6,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,20,35,10/2024,28/10/2024 20:35
28,00/01/1900 18:46,"7,14",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,18,46,10/2024,28/10/2024 18:46
28,00/01/1900 14:04,"9,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,14,4,10/2024,28/10/2024 14:04
28,00/01/1900 14:06,"59,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,14,6,10/2024,28/10/2024 14:06
28,00/01/1900 18:01,"16,14",REST,CHIFA LATO,LOS OLIVOS,ACEPTADO,18,1,10/2024,28/10/2024 18:01
28,00/01/1900 17:59,"15,48",REST,PASTI PASTA,LOS OLIVOS,ACEPTADO,17,59,10/2024,28/10/2024 17:59
28,00/01/1900 19:23,"15,41",REST,PASTI PASTA,LOS OLIVOS,ACEPTADO,19,23,10/2024,28/10/2024 19:23
28,00/01/1900 18:00,"5,94",REST,WILL & BILL,LOS OLIVOS,ACEPTADO,18,0,10/2024,28/10/2024 18:00
28,00/01/1900 22:21,"15,7",REST,CHIFA LATO,LOS OLIVOS,ACEPTADO,22,21,10/2024,28/10/2024 22:21
28,00/01/1900 22:04,"11,2",REST,CHIFA LATO,LOS OLIVOS,ACEPTADO,22,4,10/2024,28/10/2024 22:04
28,00/01/1900 13:09,"11,2",REST,CHIFA LATO,LOS OLIVOS,ACEPTADO,13,9,10/2024,28/10/2024 13:09
28,00/01/1900 15:23,"9,96",REST,LA MECHE,LOS OLIVOS,ACEPTADO,15,23,10/2024,28/10/2024 15:23
28,00/01/1900 18:29,"32,34",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,18,29,10/2024,28/10/2024 18:29
28,00/01/1900 16:42,"38,9",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,16,42,10/2024,28/10/2024 16:42
28,00/01/1900 18:52,"26,02",REST,CHIFA LATO,LOS OLIVOS,ACEPTADO,18,52,10/2024,28/10/2024 18:52
28,00/01/1900 18:42,"29,34",REST,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,18,42,10/2024,28/10/2024 18:42
28,00/01/1900 22:37,"15,12",REST,POLLO SALVADOR,MAGDALENA,ACEPTADO,22,37,10/2024,28/10/2024 22:37
28,00/01/1900 17:13,"16,05",REST,POKE & FRIEND,MAGDALENA,ACEPTADO,17,13,10/2024,28/10/2024 17:13
28,00/01/1900 15:22,"20,9",REST,POKE & FRIEND,MAGDALENA,ACEPTADO,15,22,10/2024,28/10/2024 15:22
27,00/01/1900 23:20,"15,84",REST,WILL & BILL,MAGDALENA,ACEPTADO,23,20,10/2024,27/10/2024 23:20
28,00/01/1900 19:42,"21,59",REST,LASAGNA FACTORY,AVIACION,ACEPTADO,19,42,10/2024,28/10/2024 19:42
28,00/01/1900 22:11,"19,74",REST,LASAGNA FACTORY,AVIACION,ACEPTADO,22,11,10/2024,28/10/2024 22:11
28,00/01/1900 22:44,"10,32",REST,WILL & BILL,MAGDALENA,ACEPTADO,22,44,10/2024,28/10/2024 22:44
28,00/01/1900 14:58,"44,64",REST,LA MECHE,AVIACION,ACEPTADO,14,58,10/2024,28/10/2024 14:58
28,00/01/1900 14:56,"71,81",REST,LA MECHE,AVIACION,ACEPTADO,14,56,10/2024,28/10/2024 14:56
27,00/01/1900 23:17,"34,9",REST,POKE & FRIEND,MAGDALENA,ACEPTADO,23,17,10/2024,27/10/2024 23:17
27,00/01/1900 22:38,"43,8",REST,LA MILANGA,AVIACION,ACEPTADO,22,38,10/2024,27/10/2024 22:38
27,00/01/1900 23:18,"37,8",REST,RICKY RINCON,MAGDALENA,ACEPTADO,23,18,10/2024,27/10/2024 23:18
27,00/01/1900 23:22,"18,24",REST,WILL & BILL,MAGDALENA,ACEPTADO,23,22,10/2024,27/10/2024 23:22
28,00/01/1900 17:50,"26,83",REST,RICKY RINCON,MAGDALENA,ACEPTADO,17,50,10/2024,28/10/2024 17:50
27,00/01/1900 22:38,48,REST,LA MILANGA,AVIACION,ACEPTADO,22,38,10/2024,27/10/2024 22:38
28,00/01/1900 22:18,"17,45",REST,LASAGNA FACTORY,AVIACION,ACEPTADO,22,18,10/2024,28/10/2024 22:18
28,00/01/1900 14:59,"19,52",REST,LASAGNA FACTORY,AVIACION,ACEPTADO,14,59,10/2024,28/10/2024 14:59
28,00/01/1900 17:51,"15,12",REST,POLLO SALVADOR,MAGDALENA,ACEPTADO,17,51,10/2024,28/10/2024 17:51
27,00/01/1900 23:16,"19,6",REST,WILL & BILL,MAGDALENA,ACEPTADO,23,16,10/2024,27/10/2024 23:16
27,00/01/1900 22:39,"14,1",REST,WILL & BILL,AVIACION,ACEPTADO,22,39,10/2024,27/10/2024 22:39
28,00/01/1900 16:00,"20,64",REST,WILL & BILL,MAGDALENA,ACEPTADO,16,0,10/2024,28/10/2024 16:00
27,00/01/1900 22:38,"12,9",REST,ENTRE BROSTERS,AVIACION,ACEPTADO,22,38,10/2024,27/10/2024 22:38
28,00/01/1900 18:39,"22,9",REST,ENTRE BROSTERS,AVIACION,ACEPTADO,18,39,10/2024,28/10/2024 18:39
28,00/01/1900 19:18,"24,36",REST,ENTRE BROSTERS,AVIACION,ACEPTADO,19,18,10/2024,28/10/2024 19:18
28,00/01/1900 14:58,"54,32",REST,ENTRE BROSTERS,AVIACION,ACEPTADO,14,58,10/2024,28/10/2024 14:58
28,00/01/1900 15:37,"12,6",REST,CARRITO SANGUCHERO,MIRAFLORES,ACEPTADO,15,37,10/2024,28/10/2024 15:37
28,00/01/1900 15:30,"62,58",REST,BRIOCHE,MIRAFLORES,ACEPTADO,15,30,10/2024,28/10/2024 15:30
28,00/01/1900 8:47,"36,83",REST,BRIOCHE,MIRAFLORES,ACEPTADO,8,47,10/2024,28/10/2024 8:47
28,00/01/1900 14:58,"15,92",REST,LA MECHE,AVIACION,ACEPTADO,14,58,10/2024,28/10/2024 14:58
28,00/01/1900 17:00,"21,44",REST,LA MECHE,AVIACION,ACEPTADO,17,0,10/2024,28/10/2024 17:00
28,00/01/1900 22:18,"22,87",REST,LA MECHE,AVIACION,ACEPTADO,22,18,10/2024,28/10/2024 22:18
28,00/01/1900 22:50,"23,72",REST,LA MECHE,AVIACION,ACEPTADO,22,50,10/2024,28/10/2024 22:50
28,00/01/1900 22:02,"24,64",REST,LA MECHE,AVIACION,ACEPTADO,22,2,10/2024,28/10/2024 22:02
28,00/01/1900 15:49,"16,91",REST,BRIOCHE,MIRAFLORES,ACEPTADO,15,49,10/2024,28/10/2024 15:49
28,00/01/1900 14:56,"24,9",REST,LA MECHE,AVIACION,ACEPTADO,14,56,10/2024,28/10/2024 14:56
28,00/01/1900 14:56,"25,42",REST,LA MECHE,AVIACION,ACEPTADO,14,56,10/2024,28/10/2024 14:56
27,00/01/1900 23:17,"33,15",REST,WILL & BILL,MAGDALENA,ACEPTADO,23,17,10/2024,27/10/2024 23:17
28,00/01/1900 22:30,"29,44",REST,LA MECHE,AVIACION,ACEPTADO,22,30,10/2024,28/10/2024 22:30
27,00/01/1900 23:18,"28,56",REST,WILL & BILL,MAGDALENA,ACEPTADO,23,18,10/2024,27/10/2024 23:18
28,00/01/1900 22:45,"21,37",REST,WILL & BILL,MAGDALENA,ACEPTADO,22,45,10/2024,28/10/2024 22:45
28,00/01/1900 22:44,"60,13",REST,PASTI PASTA,MAGDALENA,ACEPTADO,22,44,10/2024,28/10/2024 22:44
27,00/01/1900 23:17,"20,79",REST,WILL & BILL,MAGDALENA,ACEPTADO,23,17,10/2024,27/10/2024 23:17
27,00/01/1900 23:23,"19,6",REST,WILL & BILL,MAGDALENA,ACEPTADO,23,23,10/2024,27/10/2024 23:23
28,00/01/1900 17:13,"40,56",REST,PASTI PASTA,MAGDALENA,ACEPTADO,17,13,10/2024,28/10/2024 17:13
28,00/01/1900 14:58,"49,42",REST,PASTI PASTA,AVIACION,ACEPTADO,14,58,10/2024,28/10/2024 14:58
28,00/01/1900 15:58,"21,63",REST,PASTI PASTA,MAGDALENA,ACEPTADO,15,58,10/2024,28/10/2024 15:58
28,00/01/1900 15:20,"38,24",REST,LA MECHE,MAGDALENA,ACEPTADO,15,20,10/2024,28/10/2024 15:20
28,00/01/1900 16:00,"36,9",REST,LA MECHE,MAGDALENA,ACEPTADO,16,0,10/2024,28/10/2024 16:00
28,00/01/1900 10:37,"16,91",REST,BRIOCHE,LOS OLIVOS,ACEPTADO,10,37,10/2024,28/10/2024 10:37
28,00/01/1900 15:58,"34,37",REST,LA MECHE,MAGDALENA,ACEPTADO,15,58,10/2024,28/10/2024 15:58
28,00/01/1900 15:26,"34,37",REST,LA MECHE,MAGDALENA,ACEPTADO,15,26,10/2024,28/10/2024 15:26
27,00/01/1900 23:22,"27,04",REST,LA MECHE,MAGDALENA,ACEPTADO,23,22,10/2024,27/10/2024 23:22
28,00/01/1900 15:22,"25,42",REST,LA MECHE,MAGDALENA,ACEPTADO,15,22,10/2024,28/10/2024 15:22
28,00/01/1900 10:40,"21,39",REST,BRIOCHE,LOS OLIVOS,ACEPTADO,10,40,10/2024,28/10/2024 10:40
28,00/01/1900 22:39,"24,64",REST,LA MECHE,MAGDALENA,ACEPTADO,22,39,10/2024,28/10/2024 22:39
28,00/01/1900 10:10,"14,24",REST,BRIOCHE,LOS OLIVOS,ACEPTADO,10,10,10/2024,28/10/2024 10:10
28,00/01/1900 14:19,"24,01",REST,BRIOCHE,LOS OLIVOS,ACEPTADO,14,19,10/2024,28/10/2024 14:19
27,00/01/1900 23:20,"23,92",REST,LA MECHE,MAGDALENA,ACEPTADO,23,20,10/2024,27/10/2024 23:20
28,00/01/1900 17:13,"23,33",REST,LA MECHE,MAGDALENA,ACEPTADO,17,13,10/2024,28/10/2024 17:13
28,00/01/1900 17:50,"19,47",REST,LA MECHE,MAGDALENA,ACEPTADO,17,50,10/2024,28/10/2024 17:50
28,00/01/1900 15:57,"18,45",REST,LA MECHE,MAGDALENA,ACEPTADO,15,57,10/2024,28/10/2024 15:57
27,00/01/1900 22:35,"25,5",REST,BRIOCHE,LOS OLIVOS,ACEPTADO,22,35,10/2024,27/10/2024 22:35
28,00/01/1900 17:12,"16,14",REST,LA MECHE,MAGDALENA,ACEPTADO,17,12,10/2024,28/10/2024 17:12
28,00/01/1900 10:36,"25,93",REST,BRIOCHE,LOS OLIVOS,ACEPTADO,10,36,10/2024,28/10/2024 10:36
28,00/01/1900 20:55,"41,82",REST,BRIOCHE,LOS OLIVOS,ACEPTADO,20,55,10/2024,28/10/2024 20:55
28,00/01/1900 15:59,"15,92",REST,LA MECHE,MAGDALENA,ACEPTADO,15,59,10/2024,28/10/2024 15:59
28,00/01/1900 17:10,"24,64",REST,LA MECHE,MAGDALENA,ACEPTADO,17,10,10/2024,28/10/2024 17:10
28,00/01/1900 16:05,"22,68",REST,ALITASTIC,LOS OLIVOS,ACEPTADO,16,5,10/2024,28/10/2024 16:05
27,00/01/1900 23:13,"66,62",REST,LA MECHE,MAGDALENA,ACEPTADO,23,13,10/2024,27/10/2024 23:13
28,00/01/1900 17:13,"71,77",REST,LA MECHE,MAGDALENA,ACEPTADO,17,13,10/2024,28/10/2024 17:13
27,00/01/1900 22:38,"21,63",REST,PASTI PASTA,AVIACION,ACEPTADO,22,38,10/2024,27/10/2024 22:38
28,00/01/1900 22:11,"21,63",REST,PASTI PASTA,AVIACION,ACEPTADO,22,11,10/2024,28/10/2024 22:11
28,00/01/1900 22:32,"10,69",REST,ENTRE BROSTERS,AVIACION,ACEPTADO,22,32,10/2024,28/10/2024 22:32
28,00/01/1900 14:58,"23,03",REST,PITROIT PIZZA,AVIACION,ACEPTADO,14,58,10/2024,28/10/2024 14:58
28,00/01/1900 10:19,"38,33",REST,PITROIT PIZZA,AVIACION,ACEPTADO,10,19,10/2024,28/10/2024 10:19
27,00/01/1900 23:21,"60,36",REST,MAMA ROSITA,MAGDALENA,ACEPTADO,23,21,10/2024,27/10/2024 23:21
27,00/01/1900 23:18,"19,15",REST,MAMA ROSITA,MAGDALENA,ACEPTADO,23,18,10/2024,27/10/2024 23:18
27,00/01/1900 22:38,"47,92",REST,POLLO SALVADOR,AVIACION,ACEPTADO,22,38,10/2024,27/10/2024 22:38
